platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes
Netflix,I'm Leaving Now,MOVIE,2019,74,documentation,6.6,111
Netflix,Ludo,MOVIE,2020,150,crime,7.6,37528
Netflix,Mallesham,MOVIE,2019,131,drama,8.3,1045
Netflix,Mike Epps: Only One Mike,MOVIE,2019,63,comedy,4.7,306
Netflix,Kill Me If You Dare,MOVIE,2019,104,romance,4.4,1764
Netflix,The 9th Precinct,MOVIE,2019,94,crime,5.6,535
Netflix,Whindersson Nunes: Adulto,MOVIE,2019,68,comedy,7.0,362
Netflix,"Kalel, 15",MOVIE,2019,104,drama,7.2,276
Netflix,Kandasamys: The Wedding,MOVIE,2019,98,comedy,6.0,232
Netflix,A Tale of Two Kitchens,MOVIE,2019,29,documentation,6.5,145
Netflix,Mujeres arriba,MOVIE,2020,100,comedy,3.8,471
Netflix,2 Weeks in Lagos,MOVIE,2019,107,romance,6.5,36
Netflix,Kids on the Block,MOVIE,2019,103,comedy,5.6,361
Netflix,Eggnoid: Love & Time Portal,MOVIE,2019,102,romance,6.1,86
Netflix,Asura Guru,MOVIE,2020,120,action,3.2,322
Netflix,Kaake Da Viyah,MOVIE,2019,133,comedy,5.1,74
Netflix,Horrid Henry's Gross Day Out,MOVIE,2020,61,family,5.9,47
Netflix,House Arrest,MOVIE,2019,104,comedy,5.5,1655
Netflix,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,MOVIE,2020,59,documentation,6.0,6
Netflix,Bombairiya,MOVIE,2019,108,drama,4.5,423
Netflix,Dad Wanted,MOVIE,2020,102,drama,5.7,1075
Netflix,Revenge of the Pontianak,MOVIE,2019,92,horror,5.3,273
Netflix,Wanted - Matloubin,MOVIE,2019,90,comedy,4.5,615
Netflix,Love for Sale 2,MOVIE,2019,92,drama,7.0,558
Netflix,Uriyadi 2,MOVIE,2019,119,action,7.1,888
Netflix,Irandam Ulagaporin Kadaisi Gundu,MOVIE,2019,141,drama,7.2,970
Netflix,Carlos Almaraz: Playing with Fire,MOVIE,2019,82,documentation,7.5,62
Netflix,Hamid,MOVIE,2019,108,drama,7.7,1211
Netflix,Life Overtakes Me,MOVIE,2019,39,documentation,5.0,45
Netflix,David A. Arnold Fat Ballerina,MOVIE,2020,60,comedy,7.3,75
Netflix,Upstarts,MOVIE,2019,112,drama,6.7,869
Netflix,Mehandi Circus,MOVIE,2019,135,drama,7.3,557
Netflix,Feo pero Sabroso,MOVIE,2019,90,comedy,4.3,173
Netflix,This Earth of Mankind,MOVIE,2019,181,drama,6.8,747
Netflix,Francesco De Carlo: Cose di Questo Mondo,MOVIE,2019,61,comedy,6.3,111
Netflix,#FriendButMarried 2,MOVIE,2020,104,drama,6.9,311
Netflix,Sarvam Thaala Mayam,MOVIE,2019,133,drama,7.6,1231
Netflix,Spirit Riding Free: Ride Along Adventure,MOVIE,2020,22,animation,6.1,61
Netflix,Fadily Camara: La plus drôle de tes copines,MOVIE,2019,54,comedy,5.7,50
Netflix,Anelka: Misunderstood,MOVIE,2020,94,documentation,6.4,3174
Netflix,Mokalik (Mechanic),MOVIE,2019,100,comedy,6.2,151
Netflix,Amit Tandon: Family Tandoncies,MOVIE,2020,72,comedy,7.1,255
Netflix,The Panti Sisters,MOVIE,2019,108,comedy,5.5,272
Netflix,15 August,MOVIE,2019,124,romance,5.7,273
Netflix,Antoine Griezmann: The Making of a Legend,MOVIE,2019,60,documentation,6.5,1157
Netflix,Dear Affy,MOVIE,2020,126,romance,5.2,5
Netflix,Sur Sapata,MOVIE,2019,128,comedy,7.3,45
Netflix,Luccas Neto in: Children's Day,MOVIE,2019,81,comedy,2.5,12
Netflix,Death Can Wait,MOVIE,2020,91,comedy,4.6,105
Netflix,Super Monsters Back to School,MOVIE,2019,23,animation,6.2,29
Netflix,Love Like the Falling Rain,MOVIE,2020,86,drama,4.7,205
Netflix,Marjoun and the Flying Headscarf,MOVIE,2019,84,drama,6.8,42
Netflix,Kilometers and Kilometers,MOVIE,2020,129,action,6.3,1592
Netflix,Pinkfong & Baby Shark's Space Adventure,MOVIE,2019,66,animation,5.1,74
Netflix,One Take,MOVIE,2020,85,documentation,5.9,52
Netflix,Ali & Alia,MOVIE,2019,105,drama,5.0,33
Netflix,Love and Fury,MOVIE,2020,93,documentation,6.6,28
Netflix,Maniyarayile Ashokan,MOVIE,2020,110,drama,4.7,1261
Netflix,Gone,MOVIE,2020,15,horror,7.4,19
Netflix,Born Beautiful,MOVIE,2019,96,comedy,5.4,119
Netflix,To Be of Service,MOVIE,2019,88,documentation,7.3,99
Netflix,What are the Odds?,MOVIE,2019,92,drama,5.2,840
Netflix,"Sincerely Yours, Dhaka",MOVIE,2019,134,drama,6.9,673
Netflix,Fukrey Boyzzz: Space Mein Fukrapanti,MOVIE,2020,74,animation,7.8,14
Netflix,Si Doel the Movie 3,MOVIE,2020,93,drama,6.5,132
Netflix,Grego Rossello: Disculpe las molestias,MOVIE,2019,65,comedy,4.5,25
Netflix,Sky Tour: The Movie,MOVIE,2020,94,music,5.5,1041
Netflix,Saverio Raimondo: Il Satiro Parlante,MOVIE,2019,53,comedy,5.7,54
Netflix,Lola Igna,MOVIE,2019,114,drama,7.2,188
Netflix,Mutiny of the Worker Bees,MOVIE,2020,100,comedy,4.1,478
Netflix,I'm Glad I Did,MOVIE,2020,123,documentation,8.4,1416
Netflix,RK Nagar,MOVIE,2019,110,comedy,5.1,137
Netflix,"Martin Matte: La vie, la mort... eh la la..!",MOVIE,2019,61,comedy,6.5,103
Netflix,David Batra: Elephant in The Room,MOVIE,2020,77,comedy,5.9,197
Netflix,Evvarikee Cheppoddu,MOVIE,2019,133,drama,7.2,412
Netflix,Ave Maryam,MOVIE,2019,74,romance,6.9,489
Netflix,Uncle Naji in UAE,MOVIE,2019,95,comedy,5.0,60
Netflix,Voiceless,MOVIE,2020,120,thriller,6.7,32
Netflix,Mayday Life,MOVIE,2019,112,music,6.7,129
Netflix,Super Monsters: Vida's First Halloween,MOVIE,2019,24,comedy,5.9,37
Netflix,40 Sticks,MOVIE,2020,93,thriller,5.7,103
Netflix,Belmonte,MOVIE,2019,75,drama,6.1,382
Netflix,An Unremarkable Christmas,MOVIE,2020,83,comedy,3.2,141
Netflix,Kambili: The Whole 30 Yards,MOVIE,2020,119,romance,6.8,43
Netflix,GIMS: On the Record,MOVIE,2020,96,music,6.8,209
Netflix,Between Maybes,MOVIE,2019,107,drama,6.2,173
Netflix,Alone/Together,MOVIE,2019,103,romance,6.6,466
Netflix,"Yours Sincerely, Kanan Gill",MOVIE,2020,72,comedy,7.1,969
Netflix,We Are One,MOVIE,2020,86,documentation,4.7,93
Netflix,Alelí,MOVIE,2019,88,comedy,6.3,377
Netflix,Ainu Mosir,MOVIE,2020,84,drama,6.6,236
Netflix,Bhai - Vyakti Ki Valli 2,MOVIE,2019,130,drama,7.6,203
Netflix,Finding Agnes,MOVIE,2020,105,drama,5.0,158
Netflix,Daniel Sosa: Maleducado,MOVIE,2019,54,comedy,6.1,75
Netflix,The App That Stole Christmas,MOVIE,2020,63,comedy,3.7,734
Netflix,Sanitation Day,MOVIE,2020,104,thriller,3.3,18
Netflix,Crazy Awesome Teachers,MOVIE,2020,101,comedy,6.1,452
Netflix,Chico Bon Bon and the Very Berry Holiday,MOVIE,2020,25,animation,5.7,39
Netflix,In Paradox,MOVIE,2019,95,thriller,5.0,147
Netflix,Rakkhosh,MOVIE,2019,113,horror,4.8,184
Netflix,Vir Das: Outside in - The Lockdown Special,MOVIE,2020,50,comedy,6.4,269
Netflix,Leyla Everlasting,MOVIE,2020,112,comedy,3.7,7499
Netflix,We Are Legends,MOVIE,2019,108,action,5.2,195
Netflix,My Stupid Boss 2,MOVIE,2019,94,comedy,6.6,457
Netflix,Fate of Alakada,MOVIE,2020,114,comedy,6.9,55
Netflix,Sab el-Burumbah,MOVIE,2019,95,comedy,5.6,506
Netflix,Si Doel the Movie 2,MOVIE,2019,95,romance,6.8,183
Netflix,Mama Drama,MOVIE,2020,85,drama,6.3,8
Netflix,The Wedding Shaman,MOVIE,2019,111,drama,7.1,161
Netflix,She Is,MOVIE,2019,106,drama,5.8,6
Netflix,Holy Expectations,MOVIE,2019,89,comedy,5.2,26
Netflix,Nenjamundu Nermaiyundu Odu Raja,MOVIE,2019,128,comedy,6.1,376
Netflix,Go! The Unforgettable Party,MOVIE,2019,60,music,5.1,144
Netflix,The Day I Lost My Shadow,MOVIE,2019,94,drama,6.1,244
Netflix,Miranda Sings Live... Your Welcome,MOVIE,2019,61,comedy,5.4,424
Netflix,Story of Kale: When Someone's in Love,MOVIE,2020,77,drama,6.4,279
Netflix,Sakaling Maging Tayo,MOVIE,2019,90,romance,7.0,76
Netflix,Thottappan,MOVIE,2019,140,drama,6.9,373
Netflix,Ibrahim: A Fate to Define,MOVIE,2019,75,documentation,7.4,31
Netflix,Super Monsters: Santa's Super Monster Helpers,MOVIE,2020,24,animation,4.5,25
Netflix,High End Yaariyaan,MOVIE,2019,140,romance,5.4,1525
Netflix,Edoardo Ferrario: Temi Caldi,MOVIE,2019,65,comedy,6.5,134
Netflix,Sing 2,MOVIE,2021,110,comedy,7.4,58423
Netflix,Don't Look Up,MOVIE,2021,138,comedy,7.2,515337
Netflix,The Power of the Dog,MOVIE,2021,126,drama,6.8,164844
Netflix,The Lost Daughter,MOVIE,2021,122,drama,6.7,58882
Netflix,"tick, tick... BOOM!",MOVIE,2021,121,drama,7.5,98370
Netflix,Red Notice,MOVIE,2021,117,thriller,6.3,264194
Netflix,The Alpinist,MOVIE,2021,92,documentation,8.0,8048
Netflix,The Mitchells vs. the Machines,MOVIE,2021,109,comedy,7.6,103825
Netflix,The Harder They Fall,MOVIE,2021,139,action,6.5,59833
Netflix,The Guilty,MOVIE,2021,91,drama,6.3,117984
Netflix,The Colony,MOVIE,2021,104,scifi,5.3,8495
Netflix,The Hand of God,MOVIE,2021,130,drama,7.4,30235
Netflix,The Unforgivable,MOVIE,2021,112,drama,7.1,105353
Netflix,Fear Street: Part One - 1994,MOVIE,2021,107,drama,6.2,77401
Netflix,Bo Burnham: Inside,MOVIE,2021,87,comedy,8.7,44074
Netflix,Av: The Hunt,MOVIE,2021,86,thriller,5.5,344
Netflix,Gunpowder Milkshake,MOVIE,2021,114,action,6.0,42709
Netflix,Passing,MOVIE,2021,98,drama,6.7,13803
Netflix,Army of Thieves,MOVIE,2021,127,comedy,6.4,73790
Netflix,Army of the Dead,MOVIE,2021,148,horror,5.7,169348
Netflix,14 Peaks: Nothing Is Impossible,MOVIE,2021,101,documentation,7.7,24213
Netflix,Image of Victory,MOVIE,2021,128,war,7.5,178
Netflix,Kate,MOVIE,2021,106,action,6.2,59480
Netflix,The Dig,MOVIE,2021,112,history,7.1,73079
Netflix,Till Death,MOVIE,2021,89,horror,5.8,20256
Netflix,Fear Street: Part Two - 1978,MOVIE,2021,109,drama,6.7,60682
Netflix,Fatherhood,MOVIE,2021,109,drama,6.6,34661
Netflix,Coming Home in the Dark,MOVIE,2021,93,thriller,5.7,5114
Netflix,Long Story Short,MOVIE,2021,90,fantasy,6.5,4995
Netflix,The Sparks Brothers,MOVIE,2021,140,documentation,7.8,4663
Netflix,The Shadow in My Eye,MOVIE,2021,107,war,7.3,9462
Netflix,Dave Chappelle: The Closer,MOVIE,2021,72,comedy,8.0,25873
Netflix,No One Gets Out Alive,MOVIE,2021,85,horror,5.3,15031
Netflix,The Vault,MOVIE,2021,118,crime,6.4,21511
Netflix,Oxygen,MOVIE,2021,100,scifi,6.5,37871
Netflix,Last Man Down,MOVIE,2021,87,thriller,4.8,12850
Netflix,The Trip,MOVIE,2021,114,action,6.9,20921
Netflix,The Woman in the Window,MOVIE,2021,100,drama,5.7,72490
Netflix,Aftermath,MOVIE,2021,114,horror,5.3,15646
Netflix,The White Tiger,MOVIE,2021,125,drama,7.1,59441
Netflix,Captain Nova,MOVIE,2021,86,action,5.5,1391
Netflix,Outlaws,MOVIE,2021,125,crime,6.9,3985
Netflix,Hypnotic,MOVIE,2021,88,thriller,5.3,15690
Netflix,Worth,MOVIE,2021,118,drama,6.8,13524
Netflix,The Starling,MOVIE,2021,102,comedy,6.3,12309
Netflix,The Ice Road,MOVIE,2021,109,action,5.6,38927
Netflix,Back to the Outback,MOVIE,2021,95,animation,6.5,7896
Netflix,After We Fell,MOVIE,2021,99,romance,4.6,13221
Netflix,Zone 414,MOVIE,2021,98,scifi,4.9,4146
Netflix,Yes Day,MOVIE,2021,86,comedy,5.7,23625
Netflix,"Bob Ross: Happy Accidents, Betrayal & Greed",MOVIE,2021,92,documentation,6.9,5856
Netflix,Peter Rabbit 2: The Runaway,MOVIE,2021,93,fantasy,6.2,11233
Netflix,The Last Letter From Your Lover,MOVIE,2021,109,drama,6.6,17099
Netflix,Final Account,MOVIE,2021,94,documentation,7.1,1042
Netflix,Things Heard & Seen,MOVIE,2021,121,horror,5.3,30703
Netflix,Vivo,MOVIE,2021,103,family,6.7,18238
Netflix,My Little Pony: A New Generation,MOVIE,2021,91,music,6.8,3657
Netflix,Blood Red Sky,MOVIE,2021,121,thriller,6.1,44006
Netflix,The Witcher: Nightmare of the Wolf,MOVIE,2021,83,action,7.2,42484
Netflix,Malcolm & Marie,MOVIE,2021,106,romance,6.6,36395
Netflix,Space Sweepers,MOVIE,2021,136,scifi,6.5,25178
Netflix,The Lovebirds,MOVIE,2021,87,romance,6.0,25697
Netflix,Intrusion,MOVIE,2021,92,thriller,5.2,16272
Netflix,Count Me In,MOVIE,2021,81,documentation,6.8,1805
Netflix,Nightbooks,MOVIE,2021,103,family,5.7,8573
Netflix,My Wonderful Life,MOVIE,2021,99,romance,5.8,626
Netflix,The Summit of the Gods,MOVIE,2021,95,animation,7.5,5485
Netflix,Love Hard,MOVIE,2021,104,romance,6.3,49784
Netflix,Beckett,MOVIE,2021,109,crime,5.6,25703
Netflix,Jim Gaffigan: Comedy Monster,MOVIE,2021,70,comedy,6.8,1658
Netflix,The Block Island Sound,MOVIE,2021,98,scifi,5.3,7778
Netflix,Night Teeth,MOVIE,2021,107,crime,5.6,17526
Netflix,Cosmic Sin,MOVIE,2021,88,action,2.5,12517
Netflix,America: The Motion Picture,MOVIE,2021,98,action,5.6,6349
Netflix,Like A Rolling Stone: The Life & Times of Ben Fong-Torres,MOVIE,2021,102,documentation,7.3,233
Netflix,SAS: Red Notice,MOVIE,2021,124,thriller,5.2,18190
Netflix,The God Committee,MOVIE,2021,98,drama,5.8,3964
Netflix,Thunder Force,MOVIE,2021,107,scifi,4.4,41508
Netflix,Awake,MOVIE,2021,96,drama,4.9,21498
Netflix,7 Prisoners,MOVIE,2021,93,drama,7.1,6877
Netflix,He's All That,MOVIE,2021,91,comedy,4.3,24253
Netflix,Robin Robin,MOVIE,2021,30,animation,7.2,1533
Netflix,Prayers for the Stolen,MOVIE,2021,110,drama,7.3,1729
Netflix,Schumacher,MOVIE,2021,112,sport,7.4,22280
Netflix,There's Someone Inside Your House,MOVIE,2021,96,horror,4.8,15380
Netflix,Stowaway,MOVIE,2021,117,thriller,5.6,45090
Netflix,Jimmy Carr: His Dark Material,MOVIE,2021,59,comedy,7.1,4775
Netflix,Sweet Girl,MOVIE,2021,110,action,5.5,31312
Netflix,Minnal Murali,MOVIE,2021,158,comedy,8.1,24681
Netflix,Seaspiracy,MOVIE,2021,89,documentation,8.1,30307
Netflix,Pray Away,MOVIE,2021,101,documentation,6.5,2888
Netflix,Moxie,MOVIE,2021,111,music,6.7,24720
Netflix,Wish Dragon,MOVIE,2021,99,fantasy,7.2,25743
Netflix,Good on Paper,MOVIE,2021,92,comedy,5.6,11987
Netflix,Finding ʻOhana,MOVIE,2021,123,action,6.1,10056
Netflix,Bruised,MOVIE,2021,129,drama,6.1,14293
Netflix,Green Snake,MOVIE,2021,131,fantasy,6.8,2348
Netflix,Hilda and the Mountain King,MOVIE,2021,85,fantasy,7.7,2408
Netflix,Procession,MOVIE,2021,118,documentation,7.2,1148
Netflix,Diana: The Musical,MOVIE,2021,117,history,4.2,1266
Netflix,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,96,documentation,7.3,4699
Netflix,A Cop Movie,MOVIE,2021,107,drama,7.0,1739
Netflix,Untold: Malice at the Palace,MOVIE,2021,69,crime,7.5,7699
Netflix,Django & Django,MOVIE,2021,80,documentation,6.9,1006
Netflix,Photocopier,MOVIE,2021,130,drama,6.7,3010
Netflix,Afterlife of the Party,MOVIE,2021,109,fantasy,5.8,8728
Netflix,Riverdance: The Animated Adventure,MOVIE,2021,86,animation,5.4,1815
Netflix,My Best Friend Anne Frank,MOVIE,2021,103,drama,6.2,4035
Netflix,Kingdom: Ashin of the North,MOVIE,2021,92,fantasy,7.2,4890
Netflix,Nate Bargatze: The Greatest Average American,MOVIE,2021,60,comedy,7.3,1360
Netflix,More the Merrier,MOVIE,2021,112,romance,5.4,3302
Netflix,Trees of Peace,MOVIE,2021,97,drama,6.4,1104
Netflix,Mixtape,MOVIE,2021,94,comedy,6.6,3329
Netflix,Britney vs. Spears,MOVIE,2021,93,documentation,6.4,6924
Netflix,Marilyn's Eyes,MOVIE,2021,110,comedy,6.6,1396
Netflix,Prey,MOVIE,2021,87,drama,4.3,7360
Netflix,Misha and the Wolves,MOVIE,2021,90,documentation,6.7,2474
Netflix,The Kissing Booth 3,MOVIE,2021,112,romance,4.7,16307
Netflix,The Loud House Movie,MOVIE,2021,83,comedy,6.1,2027
Netflix,Fever Dream,MOVIE,2021,93,drama,5.4,1906
Netflix,Blue Miracle,MOVIE,2021,95,family,6.6,6778
Netflix,83,MOVIE,2021,163,drama,7.5,35093
Netflix,Rurouni Kenshin: The Beginning,MOVIE,2021,138,action,7.4,8273
Netflix,Death to 2021,MOVIE,2021,60,comedy,6.3,14529
Netflix,"Vengeance Is Mine, All Others Pay Cash",MOVIE,2021,114,romance,7.0,559
Netflix,The Getaway King,MOVIE,2021,100,drama,6.5,1812
Netflix,Outside the Wire,MOVIE,2021,116,action,5.4,42078
Netflix,The Minimalists: Less Is Now,MOVIE,2021,53,documentation,5.9,4108
Netflix,The Devil Below,MOVIE,2021,89,horror,4.2,4366
Netflix,The Seventh Day,MOVIE,2021,87,horror,4.5,4403
Netflix,Extinct,MOVIE,2021,85,animation,5.4,2590
Netflix,The Fable: The Killer Who Doesn't Kill,MOVIE,2021,132,action,6.8,1486
Netflix,Rurouni Kenshin: The Final,MOVIE,2021,139,drama,7.2,8614
Netflix,Prophetess,MOVIE,2021,144,drama,6.8,6
Netflix,To All the Boys: Always and Forever,MOVIE,2021,115,romance,6.3,25191
Netflix,100 días con la Tata,MOVIE,2021,82,documentation,7.9,299
Netflix,Aileen Wuornos: American Boogeywoman,MOVIE,2021,85,thriller,3.7,1538
Netflix,Nobody Sleeps in the Woods Tonight 2,MOVIE,2021,97,horror,3.9,3641
Netflix,A Week Away,MOVIE,2021,94,drama,5.7,4608
Netflix,Single All the Way,MOVIE,2021,99,romance,6.1,15190
Netflix,Dhamaka,MOVIE,2021,104,thriller,7.2,40263
Netflix,The River Runner,MOVIE,2021,86,documentation,6.9,1667
Netflix,Monster,MOVIE,2021,98,drama,6.5,5770
Netflix,Never Back Down: Revolt,MOVIE,2021,89,action,4.0,535
Netflix,Untold: Breaking Point,MOVIE,2021,79,documentation,7.6,2490
Netflix,Pelé,MOVIE,2021,108,documentation,7.0,4256
Netflix,Grudge,MOVIE,2021,104,thriller,5.5,4298
Netflix,Brian Regan: On the Rocks,MOVIE,2021,58,comedy,6.8,619
Netflix,Penguin Bloom,MOVIE,2021,95,drama,6.8,10148
Netflix,Rita Moreno: Just a Girl Who Decided to Go for It,MOVIE,2021,90,documentation,7.7,750
Netflix,Operation Varsity Blues: The College Admissions Scandal,MOVIE,2021,100,drama,6.9,8190
Netflix,A Stand Worthy of Men,MOVIE,2021,120,drama,7.2,2174
Netflix,Furioza,MOVIE,2021,139,crime,6.2,4129
Netflix,Seal Team,MOVIE,2021,101,animation,5.5,1350
Netflix,Most Eligible Bachelor,MOVIE,2021,170,drama,6.1,3261
Netflix,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,30,animation,7.3,1491
Netflix,Mobile Suit Gundam Hathaway,MOVIE,2021,96,scifi,6.6,1400
Netflix,The Turning Point,MOVIE,2021,90,drama,6.1,621
Netflix,Sentinelle,MOVIE,2021,80,thriller,4.7,7844
Netflix,Stuck Together,MOVIE,2021,126,comedy,6.3,6897
Netflix,Vicky and Her Mystery,MOVIE,2021,84,drama,6.4,1900
Netflix,Game Changer,MOVIE,2021,102,crime,4.1,113
Netflix,Murder by the Coast,MOVIE,2021,88,crime,6.5,2134
Netflix,The 8th Night,MOVIE,2021,115,thriller,5.3,3332
Netflix,Ferry,MOVIE,2021,106,drama,7.0,10900
Netflix,The Trip 6,MOVIE,2021,97,comedy,3.2,180
Netflix,A Boy Called Christmas,MOVIE,2021,106,drama,6.7,21085
Netflix,Operation Hyacinth,MOVIE,2021,112,crime,6.7,3119
Netflix,The Perfect Family,MOVIE,2021,110,comedy,5.3,1931
Netflix,Sooryavanshi,MOVIE,2021,145,action,6.3,75952
Netflix,L.O.L. Surprise: The Movie,MOVIE,2021,47,animation,3.8,129
Netflix,Skater Girl,MOVIE,2021,107,drama,6.6,4289
Netflix,Found,MOVIE,2021,97,documentation,7.5,1198
Netflix,The Falls,MOVIE,2021,129,drama,7.0,1546
Netflix,Yara,MOVIE,2021,96,drama,6.2,4205
Netflix,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,65,comedy,5.7,527
Netflix,This Is the Night,MOVIE,2021,100,drama,5.4,626
Netflix,Don't Kill Me,MOVIE,2021,90,fantasy,4.3,1769
Netflix,A Castle for Christmas,MOVIE,2021,98,romance,5.5,11894
Netflix,I Am All Girls,MOVIE,2021,107,thriller,5.9,5917
Netflix,Sounds Like Love,MOVIE,2021,110,comedy,5.4,2135
Netflix,Ride or Die,MOVIE,2021,142,thriller,5.6,1900
Netflix,Thomas & Friends: All Engines Go - Race for the Sodor Cup,MOVIE,2021,60,animation,3.7,70
Netflix,The Girl on the Train,MOVIE,2021,128,drama,4.4,14348
Netflix,Cousins,MOVIE,2021,98,drama,6.9,503
Netflix,Deep,MOVIE,2021,101,scifi,4.8,1441
Netflix,The Phantom,MOVIE,2021,81,documentation,6.5,759
Netflix,Fate: The Winx Saga - The Afterparty,MOVIE,2021,50,fantasy,6.2,72
Netflix,Secret Magic Control Agency,MOVIE,2021,103,comedy,6.2,4086
Netflix,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,73,documentation,7.8,2663
Netflix,The Seven Deadly Sins: Cursed by Light,MOVIE,2021,79,animation,6.4,970
Netflix,The Last Mercenary,MOVIE,2021,110,action,5.3,8476
Netflix,Lulli,MOVIE,2021,90,fantasy,4.8,1452
Netflix,"My Brother, My Sister",MOVIE,2021,110,drama,6.0,957
Netflix,Je suis Karl,MOVIE,2021,126,drama,5.4,1077
Netflix,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,95,documentation,6.9,946
Netflix,Trollhunters: Rise of the Titans,MOVIE,2021,104,animation,6.7,4818
Netflix,Amina,MOVIE,2021,120,war,3.8,311
Netflix,The Princess Switch 3: Romancing the Star,MOVIE,2021,106,comedy,5.5,5728
Netflix,Anonymously Yours,MOVIE,2021,101,drama,5.7,1718
Netflix,The Last Forest,MOVIE,2021,74,drama,7.3,425
Netflix,Bordertown: The Mural Murders,MOVIE,2021,107,crime,6.2,2219
Netflix,Biking Borders - eine etwas andere Reise,MOVIE,2021,89,documentation,7.7,933
Netflix,Biggie: I Got a Story to Tell,MOVIE,2021,97,documentation,6.8,5028
Netflix,Super Me,MOVIE,2021,102,action,5.8,1605
Netflix,The Whole Truth,MOVIE,2021,125,drama,5.1,3323
Netflix,Jonas Brothers Family Roast,MOVIE,2021,68,comedy,5.2,1647
Netflix,The Soul,MOVIE,2021,130,scifi,6.6,2791
Netflix,And Tomorrow the Entire World,MOVIE,2021,111,romance,6.0,3172
Netflix,One,MOVIE,2021,150,drama,6.5,2672
Netflix,Major Grom: Plague Doctor,MOVIE,2021,136,action,6.3,11939
Netflix,Anne+,MOVIE,2021,94,drama,6.0,1425
Netflix,Ajeeb Daastaans,MOVIE,2021,142,drama,6.7,5743
Netflix,Dynasty Warriors,MOVIE,2021,118,action,4.7,2146
Netflix,"Barbie: Big City, Big Dreams",MOVIE,2021,62,animation,5.7,305
Netflix,Roohi,MOVIE,2021,134,comedy,4.3,10025
Netflix,Crazy About Her,MOVIE,2021,102,romance,6.6,5435
Netflix,Confessions of an Invisible Girl,MOVIE,2021,91,comedy,5.2,1051
Netflix,Doctor,MOVIE,2021,150,action,7.5,15385
Netflix,Theo Von: Regular People,MOVIE,2021,61,comedy,5.1,827
Netflix,Octonauts: The Ring of Fire,MOVIE,2021,72,animation,6.4,137
Netflix,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,97,comedy,7.1,341
Netflix,Montford: The Chickasaw Rancher,MOVIE,2021,96,western,6.6,719
Netflix,Creating The Queen's Gambit,MOVIE,2021,14,documentation,6.9,609
Netflix,Nayattu,MOVIE,2021,124,thriller,8.1,7040
Netflix,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,84,documentation,6.3,3301
Netflix,Heroes: Silence and Rock & Roll,MOVIE,2021,94,documentation,7.5,668
Netflix,Phil Wang: Philly Philly Wang Wang,MOVIE,2021,63,comedy,6.1,632
Netflix,"Strip Down, Rise Up",MOVIE,2021,112,documentation,5.2,656
Netflix,This Little Love of Mine,MOVIE,2021,91,romance,5.3,2514
Netflix,Bright: Samurai Soul,MOVIE,2021,80,fantasy,5.5,830
Netflix,Last Summer,MOVIE,2021,101,drama,6.3,2878
Netflix,Red Dot,MOVIE,2021,86,thriller,5.5,13322
Netflix,Black Island,MOVIE,2021,105,thriller,5.2,2788
Netflix,Paper Lives,MOVIE,2021,96,drama,6.6,12034
Netflix,The Women and the Murderer,MOVIE,2021,92,documentation,6.4,1237
Netflix,Resort to Love,MOVIE,2021,101,romance,5.7,5771
Netflix,7 Yards: The Chris Norton Story,MOVIE,2021,93,documentation,7.8,258
Netflix,Below Zero,MOVIE,2021,106,action,6.2,19201
Netflix,Child of Kamiari Month,MOVIE,2021,99,fantasy,5.8,751
Netflix,The Secret Diary of an Exchange Student,MOVIE,2021,96,comedy,5.3,890
Netflix,Making Malinche: A Documentary by Nacho Cano,MOVIE,2021,89,documentation,5.1,34
Netflix,Hate by Dani Rovira,MOVIE,2021,82,comedy,6.7,422
Netflix,American Girl,MOVIE,2021,101,drama,7.1,1221
Netflix,Man in Love,MOVIE,2021,115,romance,6.9,1744
Netflix,JJ+E,MOVIE,2021,90,drama,5.3,1724
Netflix,The Hand of God: Through the Eyes of Sorrentino,MOVIE,2021,8,documentation,7.1,10
