platform,title,type,release_year,runtime,main_genre_clean,imdb_score,imdb_votes,,
Netflix,Death to 2020,MOVIE,2020,71,comedy,"6,80",38.522,,
Netflix,Lingua Franca,MOVIE,2020,95,drama,"6,50",698,,
Netflix,Surviving R. Kelly: The Impact,MOVIE,2019,120,documentation,"6,10",100,,
Netflix,Article 15,MOVIE,2019,130,crime,"8,20",33.033,,
Netflix,The Life Ahead,MOVIE,2020,94,drama,"6,80",14.170,,
Netflix,Desperados,MOVIE,2020,105,comedy,"5,20",10.269,,
Netflix,Dave Chappelle: The Kennedy Center Mark Twain Prize,MOVIE,2020,86,comedy,"7,40",2.179,,
Netflix,Becoming,MOVIE,2020,89,documentation,"6,80",6.349,,
Netflix,Sebastian Maniscalco: Stay Hungry,MOVIE,2019,65,comedy,"7,00",1.324,,
Netflix,Captain Underpants: Mega Blissmas,MOVIE,2020,46,animation,"5,20",160,,
Netflix,Miracle in Cell No. 7,MOVIE,2019,132,drama,"8,20",47.771,,
Netflix,The Occupant,MOVIE,2020,103,thriller,"6,40",17.289,,
Netflix,Gabriel Iglesias: One Show Fits All,MOVIE,2019,90,comedy,"7,20",1.830,,
Netflix,Nikki Glaser: Bangin',MOVIE,2019,63,comedy,"6,10",1.669,,
Netflix,The Sky Is Pink,MOVIE,2019,143,family,"7,50",8.664,,
Netflix,Money Heist: The Phenomenon,MOVIE,2020,57,documentation,"7,40",3.482,,
Netflix,Freaks – You're One of Us,MOVIE,2020,93,fantasy,"5,40",5.809,,
Netflix,Time to Hunt,MOVIE,2020,135,thriller,"6,30",5.621,,
Netflix,Almost Love,MOVIE,2019,94,comedy,"5,70",1.133,,
Netflix,We Die Young,MOVIE,2019,93,thriller,"5,20",4.181,,
Netflix,Jo Koy: In His Elements,MOVIE,2020,55,comedy,"5,40",469,,
Netflix,The Last Days of American Crime,MOVIE,2020,149,action,"3,70",11.465,,
Netflix,Taylor Tomlinson: Quarter-Life Crisis,MOVIE,2020,61,comedy,"7,40",3.791,,
Netflix,Human Nature,MOVIE,2019,107,documentation,"7,70",1.608,,
Netflix,Benchwarmers 2: Breaking Balls,MOVIE,2019,90,comedy,"4,10",967,,
Netflix,Holiday in the Wild,MOVIE,2019,85,romance,"6,10",15.216,,
Netflix,Jingle Jangle: A Christmas Journey,MOVIE,2020,122,fantasy,"6,40",18.374,,
Netflix,Circus of Books,MOVIE,2019,92,documentation,"7,10",4.624,,
Netflix,Dangerous Lies,MOVIE,2020,96,thriller,"5,30",16.943,,
Netflix,The Endless Trench,MOVIE,2019,148,drama,"7,20",6.400,,
Netflix,Brené Brown: The Call to Courage,MOVIE,2019,76,documentation,"7,70",1.552,,
Netflix,Your Name Engraved Herein,MOVIE,2020,118,drama,"7,20",5.938,,
Netflix,Dance of the Forty One,MOVIE,2020,99,drama,"6,80",4.386,,
Netflix,Me Against You: Mr. S's Vendetta,MOVIE,2020,64,comedy,"1,60",370,,
Netflix,Inside Man: Most Wanted,MOVIE,2019,106,action,"5,60",3.967,,
Netflix,Tom Segura: Ball Hog,MOVIE,2020,70,comedy,"7,30",2.967,,
Netflix,Secret Obsession,MOVIE,2019,97,drama,"4,40",21.578,,
Netflix,Iron Fists and Kung Fu Kicks,MOVIE,2019,108,documentation,"6,60",1.146,,
Netflix,American Son,MOVIE,2019,90,drama,"5,80",7.004,,
Netflix,"Bikram: Yogi, Guru, Predator",MOVIE,2019,86,crime,"6,70",7.525,,
Netflix,Bethany Hamilton: Unstoppable,MOVIE,2019,99,documentation,"7,40",736,,
Netflix,Coffee & Kareem,MOVIE,2020,88,crime,"5,10",13.535,,
Netflix,Walk. Ride. Rodeo.,MOVIE,2019,100,drama,"6,40",2.407,,
Netflix,Brother,MOVIE,2019,96,drama,"6,70",1.066,,
Netflix,Silver Skates,MOVIE,2020,136,history,"7,10",5.946,,
Netflix,Thomas & Friends: Marvelous Machinery,MOVIE,2020,59,fantasy,"6,10",16,,
Netflix,Debt Collectors,MOVIE,2020,97,action,"5,80",4.347,,
Netflix,The Body Remembers When the World Broke Open,MOVIE,2019,105,drama,"6,90",757,,
Netflix,Badla,MOVIE,2019,120,thriller,"7,80",27.539,,
Netflix,The Show Must Go On: The Queen + Adam Lambert Story,MOVIE,2019,81,music,"7,80",1.979,,
Netflix,Mike Birbiglia: The New One,MOVIE,2019,85,comedy,"7,70",1.845,,
Netflix,Game Over,MOVIE,2019,102,drama,"7,00",7.402,,
Netflix,The Forest of Love,MOVIE,2019,151,drama,"6,30",2.522,,
Netflix,Elisa & Marcela,MOVIE,2019,118,drama,"6,60",4.780,,
Netflix,The Hard Way,MOVIE,2019,94,action,"4,80",3.250,,
Netflix,The Edge of Democracy,MOVIE,2019,121,documentation,"7,30",14.758,,
Netflix,The Crimes That Bind,MOVIE,2020,99,crime,"6,70",3.973,,
Netflix,"Love, Guaranteed",MOVIE,2020,90,comedy,"5,60",17.352,,
Netflix,The Kissing Booth 2,MOVIE,2020,134,comedy,"5,70",31.123,,
Netflix,Undercover Brother 2,MOVIE,2019,85,comedy,"3,40",690,,
Netflix,Dear Mother,MOVIE,2020,98,comedy,"5,80",1.425,,
Netflix,The F**k-It List,MOVIE,2020,103,comedy,"5,10",5.866,,
Netflix,LEGO Marvel Spider-Man: Vexed by Venom,MOVIE,2019,21,animation,"5,60",311,,
Netflix,Ni de coña,MOVIE,2020,90,comedy,"2,80",387,,
Netflix,Homecoming: A Film by Beyoncé,MOVIE,2019,137,documentation,"7,50",7.085,,
Netflix,NiNoKuni,MOVIE,2019,106,family,"6,10",3.338,,
Netflix,Hard Kill,MOVIE,2020,98,thriller,"3,30",19.750,,
Netflix,World Famous Lover,MOVIE,2020,156,romance,"5,00",3.206,,
Netflix,The 2nd,MOVIE,2020,93,action,"3,80",8.590,,
Netflix,Nobody Knows I'm Here,MOVIE,2020,91,drama,"6,50",4.148,,
Netflix,John Mulaney & The Sack Lunch Bunch,MOVIE,2019,70,comedy,"7,40",3.532,,
Netflix,Pets United,MOVIE,2019,89,comedy,"3,70",2.754,,
Netflix,Aziz Ansari: Right Now,MOVIE,2019,65,comedy,"7,50",5.161,,
Netflix,Seized,MOVIE,2020,85,action,"5,30",2.270,,
Netflix,Dolly Parton: Here I Am,MOVIE,2019,89,documentation,"7,30",1.502,,
Netflix,Asphalt Burning,MOVIE,2020,100,comedy,"5,10",2.315,,
Netflix,A Secret Love,MOVIE,2020,83,documentation,"7,80",4.409,,
Netflix,All My Friends Are Dead,MOVIE,2020,95,comedy,"5,80",6.299,,
Netflix,Rose Island,MOVIE,2020,117,drama,"7,00",20.555,,
Netflix,The Grizzlies,MOVIE,2019,106,drama,"7,40",2.194,,
Netflix,Kidnapping Stella,MOVIE,2019,89,crime,"4,90",6.008,,
Netflix,Jim Jefferies: Intolerant,MOVIE,2020,66,comedy,"7,20",2.872,,
Netflix,Work It,MOVIE,2020,93,comedy,"6,10",13.242,,
Netflix,Burning Cane,MOVIE,2019,77,drama,"5,50",633,,
Netflix,A Babysitter's Guide to Monster Hunting,MOVIE,2020,94,fantasy,"5,40",4.172,,
Netflix,In Family I Trust,MOVIE,2019,94,romance,"6,20",3.194,,
Netflix,Roped,MOVIE,2020,90,drama,"5,40",1.436,,
Netflix,A Remarkable Tale,MOVIE,2019,93,comedy,"5,30",1.251,,
Netflix,Making The Witcher,MOVIE,2020,37,documentation,"6,80",456,,
Netflix,Athlete A,MOVIE,2020,104,documentation,"7,60",10.861,,
Netflix,Saaho,MOVIE,2019,171,thriller,"5,00",19.610,,
Netflix,Trouble,MOVIE,2019,88,action,"5,80",3.281,,
Netflix,Rocko's Modern Life: Static Cling,MOVIE,2019,45,animation,"6,90",3.865,,
Netflix,Holiday on Mars,MOVIE,2020,93,scifi,"2,70",583,,
Netflix,So My Grandma's a Lesbian!,MOVIE,2019,94,comedy,"4,30",1.122,,
Netflix,Go!,MOVIE,2020,102,family,"5,90",2.913,,
Netflix,ReMastered: The Two Killings of Sam Cooke,MOVIE,2019,74,documentation,"7,20",2.269,,
Netflix,Grass Is Greener,MOVIE,2019,97,documentation,"7,10",1.345,,
Netflix,David Foster: Off the Record,MOVIE,2019,98,documentation,"7,00",577,,
Netflix,Double World,MOVIE,2020,110,fantasy,"6,10",4.160,,
Netflix,Kolaiyuthir Kaalam,MOVIE,2019,109,horror,"2,60",411,,
Netflix,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",MOVIE,2020,44,documentation,"8,60",1.445,,
Netflix,Only Mine,MOVIE,2019,87,drama,"4,60",3.165,,
Netflix,Tom Papa: You're Doing Great!,MOVIE,2020,60,comedy,"7,20",866,,
Netflix,How I Became a Super Hero,MOVIE,2020,97,action,"5,80",5.194,,
Netflix,Unknown Origins,MOVIE,2020,96,crime,"6,10",6.769,,
Netflix,Dragon Rider,MOVIE,2020,91,animation,"5,60",1.597,,
Netflix,Ala Vaikunthapurramuloo,MOVIE,2020,165,action,"7,30",17.029,,
Netflix,"Frankenstein's Monster's Monster, Frankenstein",MOVIE,2019,32,comedy,"5,80",2.198,,
Netflix,Drive,MOVIE,2019,147,thriller,"3,10",7.671,,
Netflix,Footfairy,MOVIE,2020,115,crime,"4,90",358,,
Netflix,Marc Maron: End Times Fun,MOVIE,2020,71,comedy,"6,80",1.934,,
Netflix,Stand by Me Doraemon 2,MOVIE,2020,96,scifi,"7,50",3.791,,
Netflix,Otherhood,MOVIE,2019,100,comedy,"6,10",11.275,,
Netflix,BLACKPINK: Light Up the Sky,MOVIE,2020,79,documentation,"7,30",6.427,,
Netflix,Ammar,MOVIE,2020,90,horror,"2,60",71,,
Netflix,Sextuplets,MOVIE,2019,97,comedy,"4,40",8.528,,
Netflix,ReMastered: Devil at the Crossroads,MOVIE,2019,48,documentation,"7,00",2.748,,
Netflix,Justine,MOVIE,2019,105,drama,"6,70",719,,
Netflix,Eye for an Eye,MOVIE,2019,107,drama,"6,60",7.625,,
Netflix,Feel the Beat,MOVIE,2020,107,comedy,"6,30",10.967,,
Netflix,"Oh, Ramona!",MOVIE,2019,109,comedy,"4,80",8.895,,
Netflix,Furie,MOVIE,2019,98,thriller,"5,60",2.766,,
Netflix,Rattlesnake,MOVIE,2019,85,horror,"4,60",8.629,,
Netflix,Rich in Love,MOVIE,2020,104,comedy,"6,00",2.687,,
Netflix,Coven,MOVIE,2020,92,drama,"6,40",4.754,,
Netflix,Ready to Mingle,MOVIE,2019,97,romance,"5,90",2.370,,
Netflix,M8 - When Death Rescues Life,MOVIE,2019,84,thriller,"7,00",630,,
Netflix,Out of My League,MOVIE,2020,90,romance,"6,10",2.734,,
Netflix,Best of Stand-up 2020,MOVIE,2020,76,comedy,"5,40",632,,
Netflix,Jimmy Carr: The Best of Ultimate Gold Greatest Hits,MOVIE,2019,58,comedy,"7,30",2.325,,
Netflix,The Paramedic,MOVIE,2020,94,thriller,"5,70",12.396,,
Netflix,Let's Dance,MOVIE,2019,109,drama,"5,90",1.412,,
Netflix,A Life of Speed: The Juan Manuel Fangio Story,MOVIE,2020,92,documentation,"6,90",1.854,,
Netflix,Kardec,MOVIE,2019,110,drama,"6,10",1.543,,
Netflix,4 latas,MOVIE,2019,105,comedy,"5,90",3.268,,
Netflix,Kevin Hart: Zero F**ks Given,MOVIE,2020,69,comedy,"6,00",3.422,,
Netflix,Inhuman Kiss,MOVIE,2019,122,horror,"6,40",1.783,,
Netflix,What We Wanted,MOVIE,2020,94,drama,"5,90",1.808,,
Netflix,The Legacy of the Bones,MOVIE,2019,121,crime,"6,30",8.876,,
Netflix,Serious Men,MOVIE,2020,115,drama,"6,80",7.505,,
Netflix,Sky High,MOVIE,2020,121,action,"5,60",3.532,,
Netflix,Michael McIntyre: Showman,MOVIE,2020,62,comedy,"7,10",1.255,,
Netflix,Svaha: The Sixth Finger,MOVIE,2019,122,thriller,"6,20",3.947,,
Netflix,Legacy of Lies,MOVIE,2020,101,thriller,"5,00",3.493,,
Netflix,Definition Please,MOVIE,2020,91,drama,"5,50",168,,
Netflix,Wanda Sykes: Not Normal,MOVIE,2019,66,comedy,"7,20",1.842,,
Netflix,Love Aaj Kal,MOVIE,2020,141,romance,"6,80",16.075,,
Netflix,All Day and a Night,MOVIE,2020,121,drama,"5,90",3.752,,
Netflix,Wish Upon a Unicorn,MOVIE,2020,93,fantasy,"5,30",183,,
Netflix,The Black Godfather,MOVIE,2019,118,documentation,"7,40",1.363,,
Netflix,Grand-Daddy Day Care,MOVIE,2019,91,comedy,"4,90",875,,
Netflix,The Last Laugh,MOVIE,2019,98,comedy,"5,60",5.859,,
Netflix,Pete Davidson: Alive from New York,MOVIE,2020,49,comedy,"6,10",4.212,,
Netflix,Sin City,MOVIE,2019,101,thriller,"3,10",32,,
Netflix,Katherine Ryan: Glitter Room,MOVIE,2019,65,comedy,"6,70",1.956,,
Netflix,Seventeen,MOVIE,2019,99,drama,"7,20",3.940,,
Netflix,Jack Whitehall: I'm Only Joking,MOVIE,2020,58,comedy,"6,60",1.519,,
Netflix,Bulletproof 2,MOVIE,2020,97,action,"3,50",615,,
Netflix,Shawn Mendes: In Wonder,MOVIE,2020,83,documentation,"6,40",2.049,,
Netflix,Alice Júnior,MOVIE,2019,90,romance,"6,80",541,,
Netflix,School Life,MOVIE,2019,111,drama,"6,50",2.592,,
Netflix,El Pepe: A Supreme Life,MOVIE,2019,74,documentation,"7,10",1.887,,
Netflix,Hikaru Utada Laughter in the Dark Tour 2018,MOVIE,2019,141,music,"8,20",92,,
Netflix,Raat Akeli Hai,MOVIE,2020,149,crime,"7,30",17.570,,
Netflix,Patria,MOVIE,2019,89,documentation,"7,20",105,,
Netflix,The Ruthless,MOVIE,2019,111,crime,"6,20",6.237,,
Netflix,Lady Driver,MOVIE,2020,104,drama,"5,70",1.538,,
Netflix,Under the Riccione Sun,MOVIE,2020,101,romance,"5,50",2.463,,
Netflix,Good Sam,MOVIE,2019,90,romance,"5,70",2.951,,
Netflix,Funny Boy,MOVIE,2020,109,drama,"6,40",913,,
Netflix,Kevin Hart: Irresponsible,MOVIE,2019,60,comedy,"6,50",4.506,,
Netflix,Airplane Mode,MOVIE,2020,96,comedy,"5,10",2.603,,
Netflix,Paradise Beach,MOVIE,2019,93,action,"4,60",2.242,,
Netflix,Petta,MOVIE,2019,172,action,"7,30",9.778,,
Netflix,LA Originals,MOVIE,2020,92,documentation,"7,20",1.820,,
Netflix,A California Christmas,MOVIE,2020,106,romance,"5,80",9.831,,
Netflix,Secrets of the Saqqara Tomb,MOVIE,2020,113,documentation,"7,20",6.326,,
Netflix,Alien Warfare,MOVIE,2019,88,action,"2,60",3.527,,
Netflix,Funan,MOVIE,2019,82,drama,"6,80",935,,
Netflix,The Knight Before Christmas,MOVIE,2019,92,comedy,"5,50",17.862,,
Netflix,Black Beach,MOVIE,2020,115,drama,"5,60",1.572,,
Netflix,Hospital,MOVIE,2020,89,horror,"3,10",383,,
Netflix,Ella Fitzgerald: Just One of Those Things,MOVIE,2019,89,documentation,"6,90",447,,
Netflix,Enter the Anime,MOVIE,2019,58,documentation,"2,60",1.647,,
Netflix,Offering to the Storm,MOVIE,2020,139,crime,"6,20",6.391,,
Netflix,Our Planet: Behind the Scenes,MOVIE,2019,63,documentation,"8,30",1.723,,
Netflix,The Binding,MOVIE,2020,93,horror,"4,80",4.203,,
Netflix,Back of the Net,MOVIE,2019,86,drama,"5,10",704,,
Netflix,Knock Down the House,MOVIE,2019,86,documentation,"7,20",12.496,,
Netflix,Romeo Akbar Walter,MOVIE,2019,139,thriller,"6,60",5.773,,
Netflix,Seven,MOVIE,2019,113,drama,"7,30",31,,
Netflix,Parchís: the Documentary,MOVIE,2019,105,documentation,"6,80",542,,
Netflix,Memories of a Teenager,MOVIE,2019,93,drama,"6,50",816,,
Netflix,Notes for My Son,MOVIE,2020,83,drama,"6,40",928,,
Netflix,Rising Phoenix,MOVIE,2020,105,documentation,"8,10",1.683,,
Netflix,Made in China,MOVIE,2019,128,comedy,"6,20",4.382,,
Netflix,Operation Christmas Drop,MOVIE,2020,95,romance,"5,80",11.444,,
Netflix,Eeb Allay Ooo!,MOVIE,2020,97,drama,"7,20",1.586,,
Netflix,The Influence,MOVIE,2019,99,documentation,"4,60",3.738,,
Netflix,Brave Blue World,MOVIE,2019,50,documentation,"6,70",791,,
Netflix,DNA,MOVIE,2020,90,drama,"5,90",1.052,,
Netflix,Rising High,MOVIE,2020,94,comedy,"5,90",5.029,,
Netflix,Spelling the Dream,MOVIE,2020,82,documentation,"6,90",720,,
Netflix,Rogue Warfare: Death of a Nation,MOVIE,2020,103,war,"3,30",380,,
Netflix,Monster Run,MOVIE,2020,104,fantasy,"5,20",417,,
Netflix,Youth v Gov,MOVIE,2020,110,documentation,"6,70",70,,
Netflix,Really Love,MOVIE,2020,95,romance,"6,10",847,,
Netflix,Rhys Nicholson: Live at the Athenaeum,MOVIE,2020,65,comedy,"7,50",316,,
Netflix,Dragons: Rescue Riders: Secrets of the Songwing,MOVIE,2020,45,animation,"5,00",181,,
Netflix,Wira,MOVIE,2019,108,action,"6,30",476,,
Netflix,Malaal,MOVIE,2019,136,drama,"5,80",1.066,,
Netflix,Ronny Chieng: Asian Comedian Destroys America!,MOVIE,2019,63,comedy,"7,40",3.224,,
Netflix,All Together Now,MOVIE,2020,92,drama,"6,50",4.388,,
Netflix,Luka Chuppi,MOVIE,2019,126,comedy,"6,30",11.345,,
Netflix,Bheeshma,MOVIE,2020,151,comedy,"6,50",4.028,,
Netflix,Calum von Moger: Unbroken,MOVIE,2019,93,documentation,"6,20",851,,
Netflix,Octonauts and the Caves of Sac Actun,MOVIE,2020,72,family,"6,20",181,,
Netflix,18 Presents,MOVIE,2020,110,drama,"6,90",3.791,,
Netflix,Panipat,MOVIE,2019,171,history,"5,20",5.615,,
Netflix,Three Thieves,MOVIE,2019,108,comedy,"8,20",7,,
Netflix,Cinderela Pop,MOVIE,2019,94,romance,"4,50",1.061,,
Netflix,Isi & Ossi,MOVIE,2020,113,romance,"6,40",8.309,,
Netflix,The Millions,MOVIE,2019,94,comedy,"5,40",49,,
Netflix,Maria,MOVIE,2019,89,action,"5,00",2.065,,
Netflix,Residue,MOVIE,2020,90,drama,"6,50",576,,
Netflix,Beats,MOVIE,2019,109,drama,"6,30",5.219,,
Netflix,Eric Andre: Legalize Everything,MOVIE,2020,51,comedy,"6,10",2.535,,
Netflix,Wheels of Fortune,MOVIE,2020,107,comedy,"5,30",804,,
Netflix,Christmas Crossfire,MOVIE,2020,106,thriller,"4,80",1.373,,
Netflix,The Scary House,MOVIE,2020,100,thriller,"5,40",3.787,,
Netflix,Xico's Journey,MOVIE,2020,85,family,"5,10",544,,
Netflix,"Hello, Privilege. It's Me, Chelsea",MOVIE,2019,64,documentation,"4,50",1.993,,
Netflix,"Berlin, Berlin",MOVIE,2020,80,comedy,"3,80",543,,
Netflix,The Main Event,MOVIE,2020,102,family,"4,80",2.327,,
Netflix,Kannum Kannum Kollaiyadithaal,MOVIE,2020,162,comedy,"7,70",6.851,,
Netflix,"ariana grande: excuse me, i love you",MOVIE,2020,97,documentation,"6,30",2.591,,
Netflix,Bobbleheads: The Movie,MOVIE,2020,82,animation,"2,30",366,,
Netflix,The Christmas Chronicles: Part Two,MOVIE,2020,112,fantasy,"6,00",29.538,,
Netflix,Octonauts and the Great Barrier Reef,MOVIE,2020,47,animation,"6,50",141,,
Netflix,Malibu Rescue,MOVIE,2019,69,family,"4,90",1.277,,
Netflix,It Takes a Lunatic,MOVIE,2019,120,documentation,"6,60",174,,
Netflix,Bert Kreischer: Hey Big Boy,MOVIE,2020,62,comedy,"7,00",1.973,,
Netflix,Midnight at the Magnolia,MOVIE,2020,87,comedy,"5,80",5.373,,
Netflix,Girls with Balls,MOVIE,2019,77,horror,"3,90",3.272,,
Netflix,A Kid from Coney Island,MOVIE,2019,89,documentation,"7,00",554,,
Netflix,Soni,MOVIE,2019,97,crime,"7,10",2.788,,
Netflix,Malang,MOVIE,2020,135,romance,"6,50",10.490,,
Netflix,Mrs. Serial Killer,MOVIE,2020,106,thriller,"4,20",19.484,,
Netflix,Tragic Jungle,MOVIE,2020,96,drama,"5,60",937,,
Netflix,Rubaru Roshni,MOVIE,2019,110,documentation,"8,60",591,,
Netflix,The Man Without Gravity,MOVIE,2019,107,fantasy,"5,80",2.547,,
Netflix,Shine Your Eyes,MOVIE,2020,102,drama,"6,50",321,,
Netflix,The Little Switzerland,MOVIE,2019,86,comedy,"4,80",1.260,,
Netflix,Mucho Mucho Amor: The Legend of Walter Mercado,MOVIE,2020,96,documentation,"7,20",3.312,,
